platform,account_id,post_id,published_at,likes,comments,metrics_observed_at,source,measurement_protocol
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0414,2026-05-28T21:00:00-04:00,241,17,2026-05-30T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0425,2026-05-28T22:00:00-04:00,193,15,2026-05-30T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0424,2026-05-29T01:00:00-04:00,35,3,2026-05-31T01:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0434,2026-05-29T07:00:00-04:00,33,0,2026-05-31T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0432,2026-05-29T13:00:00-04:00,38,4,2026-05-31T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0415,2026-05-29T17:00:00-04:00,93,8,2026-05-31T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0426,2026-05-30T00:00:00-04:00,217,20,2026-06-01T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0416,2026-05-30T08:00:00-04:00,112,7,2026-06-01T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0433,2026-05-30T08:00:00-04:00,32,3,2026-06-01T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0420,2026-05-30T08:00:00-04:00,53,3,2026-06-01T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0417,2026-05-30T12:00:00-04:00,79,8,2026-06-01T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0421,2026-05-30T13:00:00-04:00,104,11,2026-06-01T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0435,2026-05-30T17:00:00-04:00,39,0,2026-06-01T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0436,2026-05-30T20:00:00-04:00,20,1,2026-06-01T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0418,2026-05-30T21:00:00-04:00,95,4,2026-06-01T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0419,2026-05-30T22:00:00-04:00,96,4,2026-06-01T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0427,2026-05-30T23:00:00-04:00,128,8,2026-06-01T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0420,2026-05-31T00:00:00-04:00,57,4,2026-06-02T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0428,2026-05-31T03:00:00-04:00,126,13,2026-06-02T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0429,2026-05-31T04:00:00-04:00,111,8,2026-06-02T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0421,2026-05-31T22:00:00-04:00,109,7,2026-06-02T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0437,2026-06-01T09:00:00-04:00,138,7,2026-06-03T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0430,2026-06-01T15:00:00-04:00,64,2,2026-06-03T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0422,2026-06-01T19:00:00-04:00,90,5,2026-06-03T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0425,2026-06-01T22:00:00-04:00,56,7,2026-06-03T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0426,2026-06-02T00:00:00-04:00,34,5,2026-06-04T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0438,2026-06-02T16:00:00-04:00,48,3,2026-06-04T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0439,2026-06-03T02:00:00-04:00,32,9,2026-06-05T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0431,2026-06-03T12:00:00-04:00,62,3,2026-06-05T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0440,2026-06-03T17:00:00-04:00,9,2,2026-06-05T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0432,2026-06-03T18:00:00-04:00,229,16,2026-06-05T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0427,2026-06-04T03:00:00-04:00,58,0,2026-06-06T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0441,2026-06-04T07:00:00-04:00,51,3,2026-06-06T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0422,2026-06-04T07:00:00-04:00,54,3,2026-06-06T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0433,2026-06-04T12:00:00-04:00,63,4,2026-06-06T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0442,2026-06-05T01:00:00-04:00,28,1,2026-06-07T01:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0423,2026-06-05T08:00:00-04:00,57,6,2026-06-07T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0423,2026-06-05T08:00:00-04:00,41,6,2026-06-07T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0434,2026-06-05T16:00:00-04:00,107,9,2026-06-07T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0435,2026-06-05T19:00:00-04:00,117,9,2026-06-07T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0434,2026-06-06T04:00:00-04:00,28,2,2026-06-08T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0424,2026-06-06T06:00:00-04:00,51,2,2026-06-08T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0424,2026-06-06T07:00:00-04:00,56,4,2026-06-08T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0443,2026-06-06T11:00:00-04:00,89,6,2026-06-08T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0425,2026-06-06T11:00:00-04:00,96,7,2026-06-08T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0425,2026-06-06T19:00:00-04:00,100,6,2026-06-08T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0435,2026-06-06T21:00:00-04:00,16,0,2026-06-08T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0426,2026-06-06T22:00:00-04:00,107,5,2026-06-08T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0444,2026-06-07T02:00:00-04:00,36,3,2026-06-09T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0428,2026-06-07T04:00:00-04:00,27,0,2026-06-09T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0427,2026-06-07T15:00:00-04:00,131,7,2026-06-09T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0436,2026-06-07T15:00:00-04:00,99,8,2026-06-09T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0436,2026-06-07T22:00:00-04:00,20,6,2026-06-09T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0445,2026-06-08T03:00:00-04:00,69,4,2026-06-10T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0429,2026-06-08T04:00:00-04:00,26,1,2026-06-10T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0430,2026-06-08T09:00:00-04:00,77,6,2026-06-10T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0437,2026-06-08T12:00:00-04:00,62,8,2026-06-10T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0446,2026-06-09T06:00:00-04:00,120,4,2026-06-11T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0431,2026-06-09T08:00:00-04:00,54,3,2026-06-11T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0426,2026-06-09T10:00:00-04:00,31,0,2026-06-11T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0428,2026-06-09T13:00:00-04:00,24,1,2026-06-11T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0427,2026-06-09T14:00:00-04:00,66,2,2026-06-11T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0428,2026-06-09T19:00:00-04:00,142,12,2026-06-11T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0447,2026-06-09T20:00:00-04:00,45,6,2026-06-11T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0432,2026-06-10T00:00:00-04:00,25,6,2026-06-12T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0448,2026-06-10T02:00:00-04:00,31,0,2026-06-12T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0433,2026-06-10T07:00:00-04:00,59,5,2026-06-12T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0429,2026-06-10T09:00:00-04:00,94,7,2026-06-12T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0430,2026-06-10T13:00:00-04:00,121,8,2026-06-12T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0431,2026-06-10T20:00:00-04:00,118,9,2026-06-12T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0437,2026-06-11T02:00:00-04:00,76,7,2026-06-13T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0449,2026-06-11T05:00:00-04:00,24,3,2026-06-13T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0429,2026-06-11T05:00:00-04:00,80,7,2026-06-13T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0432,2026-06-11T09:00:00-04:00,63,3,2026-06-13T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0438,2026-06-11T10:00:00-04:00,21,2,2026-06-13T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0439,2026-06-11T14:00:00-04:00,59,3,2026-06-13T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0438,2026-06-12T12:00:00-04:00,103,9,2026-06-14T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0440,2026-06-12T16:00:00-04:00,46,6,2026-06-14T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0450,2026-06-12T19:00:00-04:00,17,4,2026-06-14T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0441,2026-06-12T20:00:00-04:00,156,15,2026-06-14T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0439,2026-06-13T00:00:00-04:00,24,4,2026-06-15T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0434,2026-06-13T07:00:00-04:00,31,3,2026-06-15T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0451,2026-06-13T11:00:00-04:00,46,1,2026-06-15T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0440,2026-06-13T11:00:00-04:00,141,11,2026-06-15T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0441,2026-06-13T19:00:00-04:00,54,2,2026-06-15T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0435,2026-06-14T10:00:00-04:00,29,1,2026-06-16T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0442,2026-06-14T11:00:00-04:00,92,4,2026-06-16T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0443,2026-06-14T17:00:00-04:00,131,12,2026-06-16T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0433,2026-06-15T03:00:00-04:00,55,3,2026-06-17T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0436,2026-06-15T12:00:00-04:00,66,4,2026-06-17T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0434,2026-06-15T15:00:00-04:00,119,10,2026-06-17T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0437,2026-06-15T16:00:00-04:00,64,4,2026-06-17T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0430,2026-06-15T18:00:00-04:00,128,6,2026-06-17T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0435,2026-06-15T18:00:00-04:00,105,10,2026-06-17T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0431,2026-06-16T18:00:00-04:00,137,7,2026-06-18T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0442,2026-06-16T23:00:00-04:00,55,4,2026-06-18T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0438,2026-06-17T12:00:00-04:00,91,5,2026-06-19T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0452,2026-06-17T19:00:00-04:00,35,0,2026-06-19T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0436,2026-06-17T19:00:00-04:00,102,11,2026-06-19T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0453,2026-06-18T02:00:00-04:00,33,7,2026-06-20T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0439,2026-06-18T02:00:00-04:00,23,0,2026-06-20T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0443,2026-06-18T04:00:00-04:00,84,5,2026-06-20T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0432,2026-06-18T09:00:00-04:00,49,4,2026-06-20T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0454,2026-06-18T14:00:00-04:00,69,7,2026-06-20T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0437,2026-06-18T17:00:00-04:00,133,11,2026-06-20T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0440,2026-06-18T20:00:00-04:00,45,2,2026-06-20T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0444,2026-06-18T20:00:00-04:00,187,16,2026-06-20T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0438,2026-06-19T00:00:00-04:00,111,10,2026-06-21T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0433,2026-06-19T05:00:00-04:00,103,9,2026-06-21T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0455,2026-06-19T16:00:00-04:00,44,0,2026-06-21T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0439,2026-06-19T16:00:00-04:00,113,9,2026-06-21T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0441,2026-06-20T00:00:00-04:00,47,1,2026-06-22T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0442,2026-06-20T03:00:00-04:00,34,2,2026-06-22T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0445,2026-06-20T10:00:00-04:00,94,7,2026-06-22T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0434,2026-06-20T11:00:00-04:00,97,5,2026-06-22T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0443,2026-06-20T12:00:00-04:00,73,7,2026-06-22T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0440,2026-06-20T15:00:00-04:00,170,16,2026-06-22T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0444,2026-06-20T22:00:00-04:00,63,3,2026-06-22T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0441,2026-06-21T03:00:00-04:00,36,0,2026-06-23T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0442,2026-06-21T04:00:00-04:00,33,4,2026-06-23T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0435,2026-06-21T05:00:00-04:00,73,5,2026-06-23T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0444,2026-06-21T15:00:00-04:00,175,14,2026-06-23T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0436,2026-06-21T20:00:00-04:00,189,11,2026-06-23T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0446,2026-06-21T20:00:00-04:00,148,15,2026-06-23T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0445,2026-06-22T05:00:00-04:00,82,8,2026-06-24T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0446,2026-06-22T13:00:00-04:00,88,8,2026-06-24T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0437,2026-06-22T22:00:00-04:00,170,8,2026-06-24T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0438,2026-06-22T23:00:00-04:00,97,8,2026-06-24T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0456,2026-06-23T02:00:00-04:00,36,0,2026-06-25T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0447,2026-06-23T07:00:00-04:00,116,8,2026-06-25T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0443,2026-06-23T14:00:00-04:00,186,14,2026-06-25T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0445,2026-06-23T17:00:00-04:00,266,15,2026-06-25T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0457,2026-06-23T18:00:00-04:00,59,2,2026-06-25T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0447,2026-06-23T20:00:00-04:00,122,13,2026-06-25T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0446,2026-06-24T01:00:00-04:00,65,1,2026-06-26T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0448,2026-06-24T03:00:00-04:00,33,1,2026-06-26T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0458,2026-06-24T04:00:00-04:00,94,8,2026-06-26T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0459,2026-06-24T10:00:00-04:00,103,9,2026-06-26T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0460,2026-06-24T13:00:00-04:00,79,4,2026-06-26T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0439,2026-06-24T15:00:00-04:00,121,11,2026-06-26T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0444,2026-06-24T16:00:00-04:00,188,15,2026-06-26T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0449,2026-06-24T22:00:00-04:00,62,6,2026-06-26T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0440,2026-06-25T07:00:00-04:00,98,4,2026-06-27T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0450,2026-06-25T09:00:00-04:00,59,2,2026-06-27T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0447,2026-06-25T12:00:00-04:00,98,6,2026-06-27T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0448,2026-06-26T00:00:00-04:00,25,1,2026-06-28T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0461,2026-06-26T01:00:00-04:00,27,3,2026-06-28T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0445,2026-06-26T02:00:00-04:00,37,5,2026-06-28T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0446,2026-06-26T11:00:00-04:00,72,3,2026-06-28T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0451,2026-06-26T20:00:00-04:00,49,2,2026-06-28T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0447,2026-06-27T01:00:00-04:00,33,6,2026-06-29T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0448,2026-06-27T06:00:00-04:00,72,6,2026-06-29T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0449,2026-06-27T12:00:00-04:00,92,7,2026-06-29T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0462,2026-06-27T17:00:00-04:00,37,0,2026-06-29T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0448,2026-06-27T17:00:00-04:00,125,10,2026-06-29T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0450,2026-06-27T21:00:00-04:00,50,5,2026-06-29T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0449,2026-06-27T23:00:00-04:00,338,30,2026-06-29T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0441,2026-06-28T09:00:00-04:00,57,6,2026-06-30T09:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0452,2026-06-28T10:00:00-04:00,93,7,2026-06-30T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0451,2026-06-28T14:00:00-04:00,48,0,2026-06-30T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0452,2026-06-29T01:00:00-04:00,29,5,2026-07-01T01:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0442,2026-06-29T01:00:00-04:00,84,8,2026-07-01T01:00:00-04:00,synthetic,synthetic_fixed_48h
